"월별","수술종류별","항목","단위","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"11월","충수절제술","입원일수[일]","일","49730","49671","47693","52987","47071","46741","45465","38526","39470","37347","36349","34298","32041","30799","29248","29713","28081",
"11월","충수절제술","요양급여일수[일]","일","76104","76365","74660","83903","75534","76157","74441","84198","63185","60110","59235","56100","54473","53533","50820","53485","51257",
"11월","충수절제술","진료비[천원]","천원","9640689","10319518","10759125","14752814","14179250","15024841","16262433","16764030","18448778","17784836","17710682","17249697","19184798","19476058","19420689","20034486","20112419",
"11월","충수절제술","급여비[천원]","천원","7667597","8218848","8482249","11635226","11244902","11878254","12962091","13574366","14962617","14437275","14409701","14366839","15937806","16139058","16043099","16473504","16585390",
"11월","심박조율장치의 삽입,교체,제거 및 교정","수술인원수[명]","명","427","484","333","408","369","354","700","760","812","955","958","1020","1043","1143","1277","1494","1704",
"11월","심박조율장치의 삽입,교체,제거 및 교정","수술건수[건]","건","429","497","336","410","369","356","712","776","832","965","976","1046","1057","1159","1310","1547","1806",
"11월","심박조율장치의 삽입,교체,제거 및 교정","입원일수[일]","일","6085","6997","4680","5444","3611","3656","7808","8444","8836","10089","10214","10541","11235","12901","12935","15153","17163",
"11월","심박조율장치의 삽입,교체,제거 및 교정","요양급여일수[일]","일","10161","11443","7208","8839","6845","6853","14306","15015","15556","18682","18950","19269","21356","24804","26186","31050","34942",
"11월","심박조율장치의 삽입,교체,제거 및 교정","진료비[천원]","천원","4684977","5233022","3786299","5074911","3004283","3185573","7674980","8810487","10159402","12580208","13081188","14822017","17195716","20207866","21310996","27645182","36706199",
"11월","심박조율장치의 삽입,교체,제거 및 교정","급여비[천원]","천원","4248032","4747250","3381711","4566123","2800663","3003077","7247118","8332696","9625348","11904688","12372629","14067244","16228164","19077670","20151756","26104707","34699877",
"11월","담낭절제술(복강경적 담낭절제술 포함)","수술인원수[명]","명","2707","2662","2882","3450","4135","4482","4764","4858","4959","5558","5881","6317","6530","6824","7220","7649","8017",
"11월","담낭절제술(복강경적 담낭절제술 포함)","수술건수[건]","건","2710","2716","2883","3451","4136","4484","4768","4864","4963","5560","5900","6322","6550","6856","7473","7962","8220",
"11월","담낭절제술(복강경적 담낭절제술 포함)","입원일수[일]","일","27950","25985","25838","30884","38700","39550","40531","39987","41044","44715","44323","46397","46945","49079","49656","51422","52200",
"11월","담낭절제술(복강경적 담낭절제술 포함)","요양급여일수[일]","일","48421","47651","50621","61428","78090","81082","83867","81314","86935","99319","101816","109080","106851","116781","119751","130651","137700",
"11월","담낭절제술(복강경적 담낭절제술 포함)","진료비[천원]","천원","7999478","7828536","8351985","11754143","14712557","15630920","16483564","16667892","19684054","22965018","24544438","26790895","30641801","34308449","37213529","39840448","42711741",
"11월","담낭절제술(복강경적 담낭절제술 포함)","급여비[천원]","천원","6400956","6283753","6678918","9458802","12158327","12843368","13607750","13759725","16291004","18992762","20265904","22072034","25038378","28069624","30438706","32503390","34890689",
"11월","내시경 및 경피적 담도수술","수술인원수[명]","명","1359","1513","1756","1888","2315","2475","2593","2752","2936","3184","3519","3798","4139","4417","4632","5905","6302",
"11월","내시경 및 경피적 담도수술","수술건수[건]","건","1374","1572","1786","1919","2352","2521","2639","2809","2998","3251","3608","3887","4240","4532","4947","6378","6766",
"11월","내시경 및 경피적 담도수술","입원일수[일]","일","20082","20559","21795","19906","26712","26646","28431","30245","30619","33063","34306","37460","41636","42219","44416","62394","62452",
"11월","내시경 및 경피적 담도수술","요양급여일수[일]","일","34895","39128","41498","40105","52514","53993","57785","59864","63210","70148","73418","79987","88145","94358","105490","137342","144290",
"11월","내시경 및 경피적 담도수술","진료비[천원]","천원","5580951","6251272","6821804","6819620","9494702","10192547","10990417","11827989","12995285","15157397","16694351","19980702","25131792","28034477","31755438","44884855","47785059",
"11월","내시경 및 경피적 담도수술","급여비[천원]","천원","4611682","5212492","5633221","5601332","8027576","8622117","9379268","10114768","11087346","12974023","14315028","17145724","21434782","23785275","27088840","38739518","41063388",
"11월","서혜 및 대퇴 허니아 수술","수술인원수[명]","명","2399","2350","2305","2255","2622","2688","2533","2532","2540","2684","2758","2802","2761","2729","2585","2824","2914",
"11월","서혜 및 대퇴 허니아 수술","수술건수[건]","건","2403","2398","2309","2260","2624","2692","2538","2535","2547","2727","3039","3153","2768","2740","2616","2863","2940",
"11월","서혜 및 대퇴 허니아 수술","입원일수[일]","일","12179","12129","11547","11460","12174","12051","10550","9702","9102","10209","10522","10533","9333","9577","8830","9874","9694",
"11월","서혜 및 대퇴 허니아 수술","요양급여일수[일]","일","21638","21658","21554","21692","23819","23377","20596","26610","18648","20317","21120","21493","19837","20375","19715","21886","22707",
"11월","서혜 및 대퇴 허니아 수술","진료비[천원]","천원","2354195","2510425","2526304","2980712","3320197","3388814","3150085","3491690","3909181","4578132","5090905","5271310","5650851","6204397","6425011","7195845","7618056",
"11월","서혜 및 대퇴 허니아 수술","급여비[천원]","천원","2003556","2124764","2077976","2458862","2756027","2799987","2606284","2918365","3282994","3857365","4317374","4522329","4790358","5288217","5399659","6027652","6380499",
"11월","경요도 전립선 절제술","수술인원수[명]","명","456","419","430","517","575","532","851","872","872","877","976","994","959","999","991","1150","1246",
"11월","경요도 전립선 절제술","수술건수[건]","건","456","436","430","517","576","532","852","879","877","883","984","995","959","1004","1000","1172","1264",
"11월","경요도 전립선 절제술","입원일수[일]","일","4101","3746","3391","3959","4435","3416","5045","5386","5604","5463","6269","6012","5651","6326","5676","6404","6703",
"11월","경요도 전립선 절제술","요양급여일수[일]","일","8537","7710","7240","8059","8773","7348","10613","11537","11600","11746","13642","12676","12728","13830","13351","14666","16012",
"11월","경요도 전립선 절제술","진료비[천원]","천원","759209","742451","687614","844955","982261","833045","1254174","1414420","1666015","1754312","2112159","2306031","2495898","3215740","3256103","3900864","4218072",
"11월","경요도 전립선 절제술","급여비[천원]","천원","620164","611693","560016","675214","803518","687766","1023749","1161834","1361041","1448490","1741634","1904967","2053377","2667900","2701472","3241107","3469276",
"11월","전립선 절제술","수술인원수[명]","명","193","228","240","215","274","243","187","205","171","147","148","175","165","172","130","120","107",
"11월","전립선 절제술","수술건수[건]","건","193","230","240","215","274","243","187","205","171","147","148","176","166","172","132","126","110",
"11월","전립선 절제술","입원일수[일]","일","2287","2105","2255","1773","2338","2605","2316","2549","2252","1777","1694","2140","1900","1878","1485","1320","1164",
"11월","전립선 절제술","요양급여일수[일]","일","4073","3533","3702","2718","4612","4625","3808","4404","3634","2989","2872","3473","3432","3259","2509","2475","2142",
"11월","전립선 절제술","진료비[천원]","천원","574689","604243","632222","627086","778638","859957","749493","855318","847393","721791","762602","972520","1096378","1203488","1009386","942677","814407",
"11월","전립선 절제술","급여비[천원]","천원","503721","529891","553737","550013","715333","799757","697641","801130","791902","676274","716135","913816","1017418","1124390","948091","885146","761518",
"11월","자궁절제술","수술인원수[명]","명","7345","7081","7160","7882","3648","3664","3707","3284","3232","3354","3365","2998","3142","3180","3327","3344","3225",
"11월","자궁절제술","수술건수[건]","건","7348","7188","7165","7888","3660","3670","3709","3287","3239","3378","3527","3230","3147","3191","3369","3378","3252",
"11월","자궁절제술","입원일수[일]","일","57856","55210","53915","55753","32255","31111","31644","25516","24721","26113","25830","22896","22722","22207","23105","22570","21187",
"11월","자궁절제술","요양급여일수[일]","일","103641","100703","97950","100618","59975","57275","58558","43083","40345","44680","45015","40154","42297","43101","44609","43816","42760",
"11월","자궁절제술","진료비[천원]","천원","12821478","12624730","12826805","14716999","9133982","9164831","9916492","9908392","10560500","11955889","12465266","11135350","13810655","14448734","17474338","17446472","17275163",
