Gender,Monthly,Donation Source,Category,Unit,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,month
Women,July,Incheon,Donation Count,Unit,3333.0,2690.0,2792.0,2951.0,4193.0,5822,5179.0,4962.0,5746.0,6078.0,5087.0,4157.0,4314.0,4447.0,4765.0,4416.0,4133.0,4273.0,5436.0,7
Women,July,Incheon,Composition Rate[%],%,8.6,7.9,9.0,8.4,10.3,11.3,8.7,8.4,9.5,9.9,8.6,8.6,9.0,9.6,10.3,9.7,8.8,8.4,11.0,7
Women,July,Ulsan,Donation Count,Unit,1535.0,1333.0,982.0,1321.0,1525.0,1619,1454.0,1835.0,1672.0,1947.0,2040.0,1611.0,1431.0,1637.0,2095.0,1899.0,1887.0,1777.0,2163.0,7
Women,July,Ulsan,Composition Rate[%],%,9.1,7.7,7.7,8.7,9.2,8.4,7.6,8.7,8.0,9.2,8.6,7.5,7.0,7.9,9.1,10.1,9.6,7.7,8.5,7
Women,July,Gyeonggi,Donation Count,Unit,1584.0,2273.0,2206.0,2674.0,4189.0,4911,4193.0,4356.0,4622.0,5579.0,6024.0,4730.0,4748.0,3895.0,5055.0,5013.0,5359.0,4828.0,5562.0,7
Women,July,Gyeonggi,Composition Rate[%],%,7.6,8.5,8.4,8.5,9.9,10.3,8.4,9.2,9.1,10.3,10.1,9.3,9.3,8.2,9.7,9.2,9.4,8.3,10.0,7
Women,July,Gangwon,Donation Count,Unit,531.0,613.0,444.0,866.0,1050.0,1337,988.0,1596.0,2170.0,2072.0,2913.0,2379.0,2123.0,2083.0,2230.0,1974.0,2225.0,2016.0,2503.0,7
Women,July,Gangwon,Composition Rate[%],%,7.0,6.9,4.9,7.5,6.8,7.8,5.0,7.2,8.6,7.4,8.7,8.6,7.7,7.8,8.5,8.5,9.2,7.6,9.3,7
Women,July,Chungbuk,Donation Count,Unit,1509.0,1448.0,1272.0,1633.0,1980.0,1728,1412.0,1375.0,1629.0,2055.0,1966.0,2099.0,1826.0,1903.0,2223.0,1686.0,2141.0,1811.0,2258.0,7
Women,July,Chungbuk,Composition Rate[%],%,9.1,8.4,8.8,9.1,9.6,8.2,7.2,6.3,7.0,8.0,7.5,9.3,7.7,8.5,9.3,8.5,10.3,8.0,10.3,7
Women,July,Daejeon/Chungnam,Donation Count,Unit,1568.0,1951.0,2686.0,2620.0,3759.0,2823,3041.0,3921.0,4443.0,4224.0,5597.0,4936.0,5659.0,5250.0,5596.0,5954.0,5550.0,5309.0,5582.0,7
Women,July,Daejeon/Chungnam,Composition Rate[%],%,7.6,6.5,8.6,6.5,8.7,6.6,6.8,7.3,7.3,6.9,8.2,7.6,8.4,7.5,7.7,8.9,8.3,7.4,8.4,7
Women,July,Jeonbuk,Donation Count,Unit,1484.0,1712.0,1524.0,1683.0,2361.0,2092,2670.0,3361.0,2862.0,3111.0,2636.0,2207.0,2305.0,1760.0,2416.0,2148.0,2476.0,2283.0,2742.0,7
Women,July,Jeonbuk,Composition Rate[%],%,5.8,5.7,6.8,6.5,8.0,6.9,7.7,9.4,8.0,8.7,7.7,7.8,8.5,6.7,8.8,8.1,9.3,8.2,10.0,7
Women,July,Jeonnam,Donation Count,Unit,3315.0,4054.0,4783.0,5958.0,5652.0,6793,5215.0,5197.0,5463.0,6372.0,7332.0,6392.0,6264.0,5886.0,6871.0,4835.0,5507.0,5297.0,6889.0,7
Women,July,Jeonnam,Composition Rate[%],%,7.8,7.3,9.2,9.4,8.8,10,7.5,8.2,7.6,8.1,9.2,9.3,8.6,9.0,10.6,8.7,9.5,8.2,11.5,7
Women,July,Gyeongnam,Donation Count,Unit,963.0,1243.0,2198.0,1593.0,2105.0,2336,1587.0,1995.0,3202.0,3527.0,2927.0,2961.0,3332.0,2918.0,3284.0,2836.0,2942.0,2596.0,2726.0,7
Women,July,Gyeongnam,Composition Rate[%],%,7.8,8.3,13.4,9.0,10.0,9.7,7.1,7.9,10.3,11.1,9.9,10.7,11.4,9.2,10.4,9.2,9.9,8.4,9.1,7
Women,July,Jeju,Donation Count,Unit,697.0,554.0,463.0,753.0,1134.0,1354,1000.0,691.0,1035.0,1393.0,1343.0,1025.0,1025.0,792.0,1094.0,1172.0,1209.0,1002.0,1400.0,7
Women,July,Jeju,Composition Rate[%],%,10.4,9.2,7.7,8.1,9.5,9.8,8.0,6.1,8.1,9.8,9.0,8.5,8.5,7.9,9.7,9.3,9.6,7.9,9.6,7
Women,July,Outside of Korean Red Cross,Donation Count,Unit,687.0,629.0,975.0,1405.0,1864.0,3429,4916.0,6055.0,6848.0,6486.0,6496.0,7085.0,6012.0,6712.0,4055.0,4794.0,4903.0,5723.0,5775.0,7
Women,July,Outside of Korean Red Cross,Composition Rate[%],%,8.0,7.7,7.7,7.7,6.7,7,8.1,9.3,8.6,8.2,8.7,8.8,8.5,9.9,8.1,9.1,9.0,9.1,8.1,7
Women,August,Total,Donation Count,Unit,35204.0,38461.0,35985.0,46763.0,58521.0,67594,66195.0,62297.0,74581.0,74544.0,76857.0,60645.0,66769.0,59900.0,65301.0,63485.0,57858.0,65468.0,73666.0,8
Women,August,Total,Composition Rate[%],%,8.0,7.5,7.3,7.7,8.5,8.8,8.4,7.6,8.5,8.1,8.4,7.6,8.4,7.7,8.7,9.1,8.2,8.5,9.6,8
Women,August,Korean Red Cross,Donation Count,Unit,34548.0,37582.0,35003.0,45391.0,56544.0,63657,61243.0,57049.0,68076.0,67550.0,70499.0,53934.0,60364.0,54395.0,59988.0,59093.0,52860.0,60680.0,67760.0,8
Women,August,Korean Red Cross,Composition Rate[%],%,8.0,7.5,7.2,7.7,8.5,8.9,8.4,7.6,8.5,8.1,8.4,7.5,8.3,7.7,8.5,9.2,8.1,8.5,9.7,8
Women,August,Central Seoul,Donation Count,Unit,3216.0,3437.0,3789.0,5184.0,5365.0,8313,,,,,,,,5518.0,6094.0,5542.0,5180.0,5942.0,6787.0,8
Women,August,Central Seoul,Composition Rate[%],%,7.9,7.2,7.5,8.5,8.9,10.5,,,,,,,,7.8,8.9,8.6,8.5,8.7,9.9,8
Women,August,Western Seoul,Donation Count,Unit,1647.0,2109.0,3266.0,3769.0,4703.0,-,8367.0,7901.0,9126.0,8273.0,9265.0,5614.0,6438.0,,,,,,,8
Women,August,Western Seoul,Composition Rate[%],%,8.4,8.6,8.8,8.7,8.7,-,9.0,8.7,9.8,8.3,9.2,7.0,8.5,,,,,,,8
Women,August,Southern Seoul,Donation Count,Unit,2979.0,2788.0,2452.0,3501.0,5956.0,6000,4808.0,4538.0,5980.0,5087.0,5527.0,4911.0,5390.0,4447.0,4708.0,3847.0,4063.0,5035.0,5050.0,8
Women,August,Southern Seoul,Composition Rate[%],%,9.6,7.3,6.7,8.0,8.3,10.3,8.3,7.2,9.5,8.6,9.4,8.5,8.8,7.9,8.7,8.4,9.3,10.3,10.3,8
Women,August,Eastern Seoul,Donation Count,Unit,2727.0,3676.0,4166.0,5019.0,4914.0,9220,7776.0,7974.0,8052.0,8574.0,7647.0,5389.0,6873.0,5820.0,6638.0,5160.0,5260.0,6058.0,6909.0,8
Women,August,Eastern Seoul,Composition Rate[%],%,7.4,7.4,7.6,7.9,9.7,10.6,8.3,8.4,8.3,8.4,8.3,6.9,8.8,7.5,9.0,8.5,8.4,8.5,9.2,8
Women,August,Busan,Donation Count,Unit,4264.0,3829.0,3067.0,4418.0,5030.0,5974,5761.0,5452.0,7543.0,6244.0,6818.0,4803.0,5189.0,5307.0,5487.0,5498.0,4234.0,5343.0,6313.0,8
Women,August,Busan,Composition Rate[%],%,8.5,7.3,7.3,8.4,8.9,9.1,8.7,8.2,10.1,7.9,8.6,7.8,8.2,7.9,8.6,9.3,7.1,8.1,10.0,8
Women,August,Daegu/Gyeongbuk,Donation Count,Unit,3418.0,3296.0,2916.0,3870.0,5733.0,6025,5778.0,5197.0,5938.0,6323.0,5945.0,4945.0,5360.0,5499.0,5193.0,6234.0,4736.0,5468.0,5784.0,8
Women,August,Daegu/Gyeongbuk,Composition Rate[%],%,7.2,6.7,7.3,6.9,9.0,9,8.3,6.9,7.5,7.4,7.2,7.2,7.9,7.9,8.0,10.9,7.2,8.3,9.3,8
Women,August,Incheon,Donation Count,Unit,3171.0,2186.0,2260.0,2493.0,3577.0,5147,5456.0,4464.0,5740.0,5506.0,5114.0,3991.0,4182.0,3844.0,4396.0,4091.0,4089.0,4106.0,4812.0,8
Women,August,Incheon,Composition Rate[%],%,8.2,6.4,7.3,7.1,8.7,10,9.2,7.6,9.4,9.0,8.6,8.2,8.8,8.3,9.5,9.0,8.7,8.1,9.7,8
Women,August,Ulsan,Donation Count,Unit,1899.0,1824.0,985.0,1425.0,1518.0,1839,1628.0,1843.0,1825.0,1737.0,1747.0,1907.0,1794.0,1742.0,1860.0,1629.0,1513.0,2210.0,2560.0,8
Women,August,Ulsan,Composition Rate[%],%,11.2,10.6,7.7,9.3,9.2,9.6,8.5,8.7,8.7,8.2,7.4,8.8,8.8,8.4,8.1,8.6,7.7,9.6,10.0,8
Women,August,Gyeonggi,Donation Count,Unit,1938.0,2140.0,1838.0,2313.0,3888.0,4020,4563.0,3384.0,4311.0,4673.0,4767.0,3579.0,4282.0,3528.0,4177.0,4574.0,4714.0,4862.0,4984.0,8
Women,August,Gyeonggi,Composition Rate[%],%,9.3,8.0,7.0,7.4,9.2,8.4,9.1,7.1,8.5,8.6,8.0,7.1,8.4,7.4,8.0,8.4,8.3,8.4,8.9,8
Women,August,Gangwon,Donation Count,Unit,604.0,636.0,391.0,747.0,986.0,1155,1322.0,1448.0,1761.0,2101.0,2509.0,1985.0,2154.0,1808.0,2288.0,2273.0,2160.0,2498.0,3370.0,8
Women,August,Gangwon,Composition Rate[%],%,7.9,7.1,4.3,6.4,6.4,6.7,6.6,6.5,6.9,7.5,7.5,7.2,7.8,6.8,8.7,9.7,8.9,9.4,12.6,8
Women,August,Chungbuk,Donation Count,Unit,1051.0,1175.0,804.0,950.0,1432.0,1405,1302.0,1401.0,1371.0,1721.0,1961.0,1515.0,1860.0,1592.0,2051.0,1936.0,1660.0,1700.0,2144.0,8
Women,August,Chungbuk,Composition Rate[%],%,6.3,6.8,5.6,5.3,6.9,6.6,6.7,6.4,5.9,6.7,7.5,6.7,7.9,7.1,8.6,9.8,8.0,7.5,9.8,8
Women,August,Daejeon/Chungnam,Donation Count,Unit,1469.0,1567.0,2108.0,2759.0,3284.0,3233,3476.0,3612.0,4507.0,4446.0,5310.0,4752.0,4801.0,4731.0,5760.0,6762.0,5203.0,5933.0,6277.0,8
Women,August,Daejeon/Chungnam,Composition Rate[%],%,7.1,5.2,6.8,6.8,7.6,7.5,7.8,6.7,7.5,7.3,7.7,7.3,7.1,6.8,8.0,10.1,7.8,8.2,9.5,8
Women,August,Jeonbuk,Donation Count,Unit,1589.0,1901.0,1456.0,1643.0,1965.0,2467,2678.0,2729.0,2516.0,2753.0,3126.0,2150.0,2281.0,2236.0,2138.0,2635.0,2086.0,2283.0,2805.0,8
Women,August,Jeonbuk,Composition Rate[%],%,6.2,6.4,6.5,6.3,6.6,8.1,7.7,7.7,7.1,7.7,9.2,7.6,8.4,8.6,7.8,10.0,7.8,8.2,10.2,8
Women,August,Jeonnam,Donation Count,Unit,2910.0,5279.0,3636.0,5285.0,5458.0,5867,5214.0,4402.0,5521.0,6120.0,6969.0,5244.0,6644.0,4829.0,5065.0,4825.0,4705.0,5304.0,6388.0,8
Women,August,Jeonnam,Composition Rate[%],%,6.9,9.5,7.0,8.4,8.5,8.6,7.5,6.9,7.7,7.8,8.7,7.6,9.2,7.4,7.8,8.7,8.2,8.2,10.6,8
Women,August,Gyeongnam,Donation Count,Unit,1049.0,1056.0,1145.0,1197.0,1653.0,1729,1775.0,1874.0,2474.0,2657.0,2323.0,2170.0,2080.0,2783.0,3105.0,3083.0,2268.0,2675.0,2491.0,8
Women,August,Gyeongnam,Composition Rate[%],%,8.5,7.0,7.0,6.8,7.9,7.2,7.9,7.4,8.0,8.4,7.9,7.9,7.1,8.7,9.8,10.0,7.7,8.6,8.3,8
Women,August,Jeju,Donation Count,Unit,617.0,683.0,724.0,818.0,1082.0,1263,1339.0,830.0,1411.0,1335.0,1471.0,979.0,1036.0,711.0,1028.0,1004.0,989.0,1263.0,1086.0,8
Women,August,Jeju,Composition Rate[%],%,9.2,11.4,12.0,8.8,9.1,9.2,10.7,7.3,11.0,9.4,9.8,8.1,8.6,7.1,9.1,7.9,7.9,9.9,7.5,8
Women,August,Outside of Korean Red Cross,Donation Count,Unit,656.0,879.0,982.0,1372.0,1977.0,3937,4952.0,5248.0,6505.0,6994.0,6358.0,6711.0,6405.0,5505.0,5313.0,4392.0,4998.0,4788.0,5906.0,8
Women,August,Outside of Korean Red Cross,Composition Rate[%],%,7.6,10.7,7.8,7.5,7.1,8,8.1,8.1,8.2,8.9,8.5,8.4,9.1,8.2,10.7,8.3,9.2,7.6,8.3,8
Women,September,Total,Donation Count,Unit,36229.0,44286.0,33224.0,52555.0,57583.0,63441,65371.0,63522.0,65242.0,72150.0,77843.0,61265.0,69942.0,63470.0,58864.0,61016.0,53506.0,74011.0,61356.0,9
Women,September,Total,Composition Rate[%],%,8.2,8.7,6.7,8.7,8.3,8.3,8.3,7.8,7.4,7.9,8.5,7.7,8.8,8.2,7.8,8.8,7.5,9.6,8.0,9
Women,September,Korean Red Cross,Donation Count,Unit,35627.0,43254.0,31894.0,50988.0,55216.0,58952,60673.0,58726.0,59643.0,66835.0,72020.0,55658.0,64544.0,58324.0,55143.0,57085.0,49343.0,68749.0,56250.0,9
Women,September,Korean Red Cross,Composition Rate[%],%,8.2,8.6,6.6,8.7,8.3,8.2,8.3,7.8,7.5,8.0,8.5,7.7,8.9,8.2,7.8,8.9,7.5,9.7,8.1,9
Women,September,Central Seoul,Donation Count,Unit,3362.0,3246.0,3422.0,4446.0,4406.0,7246,,,,,,,,5383.0,4653.0,5403.0,4704.0,6218.0,5312.0,9
Women,September,Central Seoul,Composition Rate[%],%,8.2,6.8,6.8,7.3,7.3,9.2,,,,,,,,7.6,6.8,8.4,7.7,9.1,7.7,9
Women,September,Western Seoul,Donation Count,Unit,1842.0,1819.0,2475.0,3796.0,4401.0,-,7031.0,6149.0,6549.0,6972.0,7876.0,5724.0,5933.0,,,,,,,9
Women,September,Western Seoul,Composition Rate[%],%,9.3,7.4,6.6,8.8,8.2,-,7.6,6.7,7.1,7.0,7.8,7.1,7.9,,,,,,,9
Women,September,Southern Seoul,Donation Count,Unit,2212.0,2872.0,2049.0,3473.0,5481.0,4478,4699.0,4568.0,4562.0,4336.0,4702.0,4948.0,5334.0,4579.0,3993.0,3605.0,3032.0,4792.0,3840.0,9
Women,September,Southern Seoul,Composition Rate[%],%,7.2,7.5,5.6,7.9,7.7,7.7,8.2,7.3,7.2,7.3,8.0,8.6,8.7,8.1,7.3,7.8,7.0,9.8,7.8,9
Women,September,Eastern Seoul,Donation Count,Unit,2621.0,4767.0,3505.0,5024.0,3971.0,7294,7284.0,6833.0,6770.0,8730.0,7718.0,4728.0,6442.0,6400.0,5540.0,5006.0,4791.0,6833.0,6384.0,9
Women,September,Eastern Seoul,Composition Rate[%],%,7.1,9.6,6.4,7.9,7.9,8.4,7.8,7.2,7.0,8.5,8.4,6.1,8.2,8.2,7.5,8.3,7.6,9.5,8.5,9
Women,September,Busan,Donation Count,Unit,3470.0,4109.0,3023.0,4477.0,5068.0,5584,5638.0,5317.0,5336.0,6492.0,6593.0,4545.0,5958.0,5438.0,5084.0,5460.0,4089.0,6053.0,5056.0,9
Women,September,Busan,Composition Rate[%],%,6.9,7.9,7.2,8.5,9.0,8.5,8.5,8.0,7.2,8.2,8.3,7.4,9.4,8.1,8.0,9.2,6.9,9.2,8.0,9
Women,September,Daegu/Gyeongbuk,Donation Count,Unit,4919.0,4676.0,2750.0,5337.0,6054.0,5857,5751.0,6832.0,7284.0,7193.0,7973.0,6060.0,6611.0,5764.0,5173.0,5557.0,4927.0,6271.0,4970.0,9
Women,September,Daegu/Gyeongbuk,Composition Rate[%],%,10.4,9.5,6.8,9.6,9.5,8.8,8.3,9.1,9.3,8.4,9.7,8.9,9.7,8.3,7.9,9.7,7.4,9.5,8.0,9
Women,September,Incheon,Donation Count,Unit,2663.0,2789.0,1451.0,3166.0,2965.0,4408,5228.0,4964.0,3844.0,4538.0,5017.0,3842.0,3951.0,3683.0,3514.0,4029.0,3537.0,4202.0,4030.0,9
Women,September,Incheon,Composition Rate[%],%,6.9,8.2,4.7,9.0,7.3,8.6,8.8,8.4,6.3,7.4,8.4,7.9,8.3,7.9,7.6,8.8,7.5,8.3,8.2,9
Women,September,Ulsan,Donation Count,Unit,1317.0,1426.0,700.0,1441.0,1180.0,1902,1564.0,1656.0,1320.0,1612.0,2016.0,2000.0,1905.0,1841.0,1994.0,1949.0,1589.0,2043.0,2347.0,9
Women,September,Ulsan,Composition Rate[%],%,7.8,8.3,5.5,9.4,7.1,9.9,8.2,7.8,6.3,7.6,8.5,9.3,9.4,8.9,8.7,10.3,8.1,8.9,9.2,9
Women,September,Gyeonggi,Donation Count,Unit,1648.0,2060.0,1471.0,2881.0,3212.0,3352,3794.0,2961.0,3303.0,4262.0,4522.0,3799.0,4263.0,3716.0,3701.0,4752.0,4566.0,5410.0,4359.0,9
Women,September,Gyeonggi,Composition Rate[%],%,7.9,7.7,5.6,9.2,7.6,7,7.6,6.2,6.5,7.9,7.6,7.5,8.3,7.8,7.1,8.7,8.0,9.3,7.8,9
Women,September,Gangwon,Donation Count,Unit,744.0,937.0,696.0,1080.0,1780.0,1361,1798.0,2160.0,1699.0,2431.0,3318.0,2105.0,2594.0,2367.0,2554.0,2054.0,1751.0,3195.0,2196.0,9
Women,September,Gangwon,Composition Rate[%],%,9.8,10.5,7.7,9.3,11.5,7.9,9.0,9.7,6.7,8.6,9.9,7.6,9.4,8.9,9.7,8.8,7.2,12.1,8.2,9
Women,September,Chungbuk,Donation Count,Unit,1146.0,1485.0,802.0,1587.0,1849.0,1655,1756.0,2085.0,2149.0,2170.0,2524.0,2071.0,2240.0,1810.0,1924.0,1910.0,1571.0,2377.0,1773.0,9
Women,September,Chungbuk,Composition Rate[%],%,6.9,8.6,5.6,8.9,9.0,7.8,9.0,9.6,9.3,8.5,9.7,9.2,9.5,8.1,8.0,9.6,7.6,10.5,8.1,9
Women,September,Daejeon/Chungnam,Donation Count,Unit,1812.0,2922.0,2258.0,3696.0,3935.0,4088,3680.0,4691.0,5208.0,5173.0,6202.0,5235.0,6518.0,5505.0,6085.0,5762.0,5155.0,7146.0,5201.0,9
Women,September,Daejeon/Chungnam,Composition Rate[%],%,8.8,9.7,7.3,9.1,9.1,9.5,8.2,8.7,8.6,8.4,9.0,8.0,9.6,7.9,8.4,8.6,7.7,9.9,7.9,9
Women,September,Jeonbuk,Donation Count,Unit,2487.0,3162.0,1793.0,2639.0,3232.0,2755,3123.0,3079.0,2721.0,2674.0,3259.0,2327.0,2331.0,2261.0,1941.0,2694.0,2210.0,2790.0,2143.0,9
Women,September,Jeonbuk,Composition Rate[%],%,9.8,10.6,8.0,10.2,10.9,9.1,9.0,8.7,7.7,7.5,9.6,8.2,8.6,8.7,7.0,10.2,8.3,10.1,7.8,9
Women,September,Jeonnam,Donation Count,Unit,3621.0,5098.0,3519.0,5298.0,4863.0,5463,6327.0,4804.0,5786.0,6550.0,6546.0,5391.0,6519.0,6119.0,5603.0,5054.0,4408.0,7815.0,4683.0,9
Women,September,Jeonnam,Composition Rate[%],%,8.6,9.2,6.7,8.4,7.6,8,9.1,7.5,8.1,8.4,8.2,7.8,9.0,9.3,8.6,9.1,7.6,12.1,7.8,9
Women,September,Gyeongnam,Donation Count,Unit,1139.0,1247.0,1356.0,1816.0,1738.0,2426,2037.0,1822.0,2046.0,2514.0,2376.0,1884.0,2851.0,2513.0,2524.0,2717.0,2102.0,2681.0,2661.0,9
Women,September,Gyeongnam,Composition Rate[%],%,9.2,8.3,8.3,10.3,8.3,10.1,9.1,7.2,6.6,7.9,8.1,6.8,9.8,7.9,8.0,8.9,7.1,8.6,8.9,9
Women,September,Jeju,Donation Count,Unit,624.0,639.0,624.0,831.0,1081.0,1083,963.0,805.0,1066.0,1188.0,1378.0,999.0,1094.0,945.0,860.0,1133.0,911.0,923.0,1295.0,9
Women,September,Jeju,Composition Rate[%],%,9.3,10.6,10.4,8.9,9.1,7.9,7.7,7.1,8.3,8.3,9.2,8.3,9.0,9.4,7.6,9.0,7.2,7.2,8.9,9
Women,September,Outside of Korean Red Cross,Donation Count,Unit,602.0,1032.0,1330.0,1567.0,2367.0,4489,4698.0,4796.0,5599.0,5315.0,5823.0,5607.0,5398.0,5146.0,3721.0,3931.0,4163.0,5262.0,5106.0,9
Women,September,Outside of Korean Red Cross,Composition Rate[%],%,7.0,12.6,10.5,8.6,8.6,9.1,7.7,7.4,7.0,6.8,7.8,7.0,7.7,7.6,7.5,7.4,7.6,8.4,7.2,9
Women,October,Total,Donation Count,Unit,36645.0,42146.0,47582.0,55937.0,52172.0,64264,62976.0,69735.0,82256.0,80561.0,84196.0,75258.0,60885.0,66685.0,69784.0,57772.0,55251.0,70519.0,62153.0,10
Women,October,Total,Composition Rate[%],%,8.3,8.3,9.6,9.2,7.6,8.4,8.0,8.5,9.4,8.8,9.2,9.4,7.6,8.6,9.2,8.3,7.8,9.1,8.1,10
Women,October,Korean Red Cross,Donation Count,Unit,35752.0,41110.0,46350.0,54230.0,49527.0,59504,57761.0,64457.0,75161.0,74061.0,77350.0,66422.0,56054.0,61484.0,64231.0,54103.0,50585.0,65495.0,55232.0,10
Women,October,Korean Red Cross,Composition Rate[%],%,8.2,8.2,9.6,9.2,7.5,8.3,7.9,8.6,9.4,8.8,9.2,9.2,7.7,8.7,9.1,8.4,7.7,9.2,7.9,10
Women,October,Central Seoul,Donation Count,Unit,3576.0,4061.0,5376.0,5587.0,4157.0,7426,,,,,,,,5508.0,6267.0,5188.0,5316.0,6534.0,5108.0,10
Women,October,Central Seoul,Composition Rate[%],%,8.8,8.5,10.7,9.2,6.9,9.4,,,,,,,,7.7,9.2,8.1,8.7,9.6,7.4,10
Women,October,Western Seoul,Donation Count,Unit,1673.0,2370.0,3292.0,4358.0,3903.0,-,7250.0,7022.0,8235.0,8055.0,8086.0,6802.0,5048.0,,,,,,,10
Women,October,Western Seoul,Composition Rate[%],%,8.5,9.7,8.8,10.1,7.3,-,7.8,7.7,8.9,8.1,8.0,8.5,6.7,,,,,,,10
Women,October,Southern Seoul,Donation Count,Unit,2264.0,3497.0,3238.0,3601.0,5288.0,4755,4372.0,4908.0,5219.0,5106.0,5056.0,5838.0,4817.0,4815.0,5029.0,3606.0,3499.0,4070.0,3387.0,10
Women,October,Southern Seoul,Composition Rate[%],%,7.3,9.1,8.9,8.2,7.4,8.2,7.6,7.8,8.3,8.6,8.6,10.1,7.8,8.5,9.2,7.8,8.0,8.3,6.9,10
Women,October,Eastern Seoul,Donation Count,Unit,3005.0,4520.0,5068.0,5404.0,3711.0,7610,7505.0,8885.0,8839.0,8235.0,9037.0,7039.0,6826.0,6521.0,7106.0,5366.0,5303.0,6465.0,5598.0,10
Women,October,Eastern Seoul,Composition Rate[%],%,8.2,9.1,9.2,8.5,7.3,8.8,8.0,9.4,9.1,8.1,9.8,9.1,8.7,8.4,9.6,8.9,8.4,9.0,7.5,10
Women,October,Busan,Donation Count,Unit,3212.0,4115.0,2990.0,4562.0,4145.0,5603,4268.0,5639.0,7556.0,7421.0,7620.0,5588.0,4972.0,5377.0,5539.0,4800.0,4383.0,5871.0,4807.0,10
Women,October,Busan,Composition Rate[%],%,6.4,7.9,7.1,8.6,7.3,8.5,6.5,8.5,10.1,9.4,9.6,9.0,7.8,8.0,8.7,8.1,7.4,8.9,7.6,10
Women,October,Daegu/Gyeongbuk,Donation Count,Unit,3626.0,4269.0,4252.0,5756.0,4965.0,5704,5686.0,6834.0,7369.0,8674.0,8244.0,6372.0,5036.0,6441.0,5375.0,5272.0,4968.0,6236.0,5099.0,10
Women,October,Daegu/Gyeongbuk,Composition Rate[%],%,7.6,8.7,10.6,10.3,7.8,8.6,8.2,9.1,9.4,10.2,10.0,9.3,7.4,9.3,8.2,9.2,7.5,9.4,8.2,10
Women,October,Incheon,Donation Count,Unit,2779.0,2784.0,3769.0,2750.0,2774.0,4237,5375.0,5170.0,6178.0,5225.0,5124.0,4510.0,3627.0,3945.0,4619.0,3526.0,3935.0,4887.0,3780.0,10
Women,October,Incheon,Composition Rate[%],%,7.2,8.2,12.2,7.8,6.8,8.2,9.0,8.8,10.2,8.5,8.6,9.3,7.6,8.5,10.0,7.7,8.4,9.6,7.6,10
Women,October,Ulsan,Donation Count,Unit,1861.0,1210.0,1474.0,1386.0,1360.0,1556,1498.0,1812.0,1851.0,1977.0,2074.0,1999.0,1357.0,1941.0,2148.0,1602.0,1415.0,2491.0,2243.0,10
Women,October,Ulsan,Composition Rate[%],%,11.0,7.0,11.5,9.1,8.2,8.1,7.8,8.5,8.8,9.3,8.8,9.3,6.7,9.4,9.3,8.5,7.2,10.9,8.8,10
Women,October,Gyeonggi,Donation Count,Unit,1453.0,1873.0,2290.0,2834.0,3192.0,3918,3876.0,4013.0,4588.0,5195.0,5798.0,4801.0,3635.0,4221.0,4735.0,4337.0,4448.0,4740.0,4748.0,10
Women,October,Gyeonggi,Composition Rate[%],%,6.9,7.0,8.7,9.0,7.5,8.2,7.7,8.5,9.0,9.6,9.7,9.5,7.1,8.9,9.1,7.9,7.8,8.2,8.5,10
Women,October,Gangwon,Donation Count,Unit,718.0,765.0,848.0,1284.0,1330.0,1936,1986.0,2496.0,2898.0,2852.0,3311.0,2791.0,2737.0,2379.0,2379.0,2142.0,2027.0,2219.0,2104.0,10
Women,October,Gangwon,Composition Rate[%],%,9.4,8.6,9.4,11.1,8.6,11.2,10.0,11.2,11.4,10.1,9.9,10.1,9.9,8.9,9.1,9.2,8.4,8.4,7.8,10
Women,October,Chungbuk,Donation Count,Unit,1899.0,1470.0,1542.0,1863.0,1687.0,1901,1417.0,2281.0,2200.0,2332.0,2255.0,2324.0,2022.0,1803.0,2225.0,1731.0,1468.0,2191.0,1940.0,10
Women,October,Chungbuk,Composition Rate[%],%,11.4,8.5,10.7,10.4,8.2,9,7.3,10.5,9.5,9.1,8.7,10.3,8.5,8.1,9.3,8.7,7.1,9.7,8.9,10
Women,October,Daejeon/Chungnam,Donation Count,Unit,2179.0,2359.0,3100.0,4301.0,3571.0,3407,3372.0,4952.0,6382.0,5541.0,6434.0,6012.0,5479.0,7002.0,6857.0,5627.0,4866.0,6757.0,5058.0,10
Women,October,Daejeon/Chungnam,Composition Rate[%],%,10.5,7.8,10.0,10.6,8.3,7.9,7.6,9.2,10.6,9.0,9.4,9.2,8.1,10.1,9.5,8.4,7.3,9.4,7.6,10
Women,October,Jeonbuk,Donation Count,Unit,2771.0,2517.0,2407.0,2658.0,2426.0,2559,2691.0,2969.0,3306.0,2875.0,3487.0,2685.0,2047.0,2299.0,2607.0,2476.0,2026.0,2665.0,2811.0,10
Women,October,Jeonbuk,Composition Rate[%],%,10.9,8.4,10.7,10.2,8.2,8.4,7.8,8.3,9.3,8.1,10.2,9.4,7.6,8.8,9.5,9.4,7.6,9.6,10.3,10
Women,October,Jeonnam,Donation Count,Unit,3391.0,3760.0,4543.0,5156.0,4481.0,5486,5870.0,4949.0,6655.0,6875.0,7192.0,6451.0,5571.0,5418.0,5761.0,5026.0,4091.0,6359.0,4498.0,10
Women,October,Jeonnam,Composition Rate[%],%,8.0,6.8,8.7,8.2,7.0,8.1,8.5,7.8,9.3,8.8,9.0,9.4,7.7,8.3,8.9,9.0,7.1,9.8,7.5,10
