month,surgery,year,units
January,Varicose Vein Ligation and Stripping - PDA ligation,2022,4488.4
January,Appendectomy - Exploratory Laparotomy,2022,1780.8
January,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2022,3054.6
January,Cholecystectomy - Laparoscopic cholecystectomy,2022,0.0
January,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2022,2031.9
January,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2022,824.7
January,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2022,106.6
January,Prostatectomy - Prostatectomy,2022,12.1
January,Hysterectomy - Total abdominal hysterectomy,2022,765.0
January,Cesarean Section (C-Section) - Low cervical cesarean section,2022,4423.2
January,Hip Replacement Surgery - Total hip replacement,2022,3290.1
January,Knee Replacement Surgery - Total knee replacement,2022,13159.7
January,Partial Mastectomy - Mastectomy,2022,0.0
January,Total Mastectomy - Mastectomy,2022,0.0
January,Skull Base Surgery - Craniotomy and removal of brain tumor,2022,51.7
January,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2022,877.8
January,Gastrectomy - Total gastrectomy,2022,166.7
January,Liver Resection - Wedge resection of liver,2022,141.8
January,Hepatic Embolization - Lobectomy of liver,2022,1573.0
January,Thyroid Surgery - Bilateral thyroidectomy,2022,0.0
January,Congenital Heart Defect Surgery - PDA ligatio,2022,0.0
January,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2022,4799.1
January,Cleft Lip and Palate Surgery - Mastoidectomy,2022,0.0
January,Hemorrhoidectomy,2022,0.0
January,Endoscopic Spine Surgery - Laminectomy,2022,489.2
January,General Spine Surgery - Laminectomy,2022,6660.4
January,Endoscopic Sinus Surgery - Mastoidectomy,2022,0.0
January,General Sinus Surgery - Mastoidectomy,2022,0.0
January,Stem Cell Transplantation - Liver transplantation,2022,1208.3
February,Cataract surgery,2022,0.0
February,Mastoidectomy,2022,0.0
February,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2022,1281.6
February,Stent Insertion - Aortic valve replacement,2022,9610.2
February,Coronary Artery Bypass Graft - Graft replacement of Aorta,2022,2065.5
February,Cardiac Catheterization - Aortic valve replacement,2022,504.0
February,Varicose Vein Ligation and Stripping - PDA ligation,2022,3416.0
February,Appendectomy - Exploratory Laparotomy,2022,1640.1
February,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2022,2647.8
February,Cholecystectomy - Laparoscopic cholecystectomy,2022,0.0
February,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2022,1743.9
February,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2022,723.9
February,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2022,91.8
February,Prostatectomy - Prostatectomy,2022,11.0
February,Hysterectomy - Total abdominal hysterectomy,2022,634.0
February,Cesarean Section (C-Section) - Low cervical cesarean section,2022,3741.9
February,Hip Replacement Surgery - Total hip replacement,2022,2981.0
February,Knee Replacement Surgery - Total knee replacement,2022,11631.4
February,Partial Mastectomy - Mastectomy,2022,0.0
February,Total Mastectomy - Mastectomy,2022,0.0
February,Skull Base Surgery - Craniotomy and removal of brain tumor,2022,40.7
February,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2022,682.0
February,Gastrectomy - Total gastrectomy,2022,129.7
February,Liver Resection - Wedge resection of liver,2022,124.2
February,Hepatic Embolization - Lobectomy of liver,2022,1394.5
February,Thyroid Surgery - Bilateral thyroidectomy,2022,0.0
February,Congenital Heart Defect Surgery - PDA ligatio,2022,0.0
February,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2022,4115.7
February,Cleft Lip and Palate Surgery - Mastoidectomy,2022,0.0
February,Hemorrhoidectomy,2022,0.0
February,Endoscopic Spine Surgery - Laminectomy,2022,414.4
February,General Spine Surgery - Laminectomy,2022,5837.6
February,Endoscopic Sinus Surgery - Mastoidectomy,2022,0.0
February,General Sinus Surgery - Mastoidectomy,2022,0.0
February,Stem Cell Transplantation - Liver transplantation,2022,1096.5
March,Cataract surgery,2022,0.0
March,Mastoidectomy,2022,0.0
March,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2022,1508.4
March,Stent Insertion - Aortic valve replacement,2022,10724.4
March,Coronary Artery Bypass Graft - Graft replacement of Aorta,2022,2305.2
March,Cardiac Catheterization - Aortic valve replacement,2022,540.0
March,Varicose Vein Ligation and Stripping - PDA ligation,2022,3138.8
March,Appendectomy - Exploratory Laparotomy,2022,1906.5
March,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2022,2854.8
March,Cholecystectomy - Laparoscopic cholecystectomy,2022,0.0
March,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2022,1823.4
March,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2022,750.3
March,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2022,100.8
March,Prostatectomy - Prostatectomy,2022,9.8
March,Hysterectomy - Total abdominal hysterectomy,2022,613.8
March,Cesarean Section (C-Section) - Low cervical cesarean section,2022,4265.1
March,Hip Replacement Surgery - Total hip replacement,2022,3252.7
March,Knee Replacement Surgery - Total knee replacement,2022,11656.9
March,Partial Mastectomy - Mastectomy,2022,0.0
March,Total Mastectomy - Mastectomy,2022,0.0
March,Skull Base Surgery - Craniotomy and removal of brain tumor,2022,45.1
March,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2022,740.3
March,Gastrectomy - Total gastrectomy,2022,137.3
March,Liver Resection - Wedge resection of liver,2022,132.6
March,Hepatic Embolization - Lobectomy of liver,2022,1510.0
March,Thyroid Surgery - Bilateral thyroidectomy,2022,0.0
March,Congenital Heart Defect Surgery - PDA ligatio,2022,0.0
March,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2022,4411.5
March,Cleft Lip and Palate Surgery - Mastoidectomy,2022,0.0
March,Hemorrhoidectomy,2022,0.0
March,Endoscopic Spine Surgery - Laminectomy,2022,473.2
March,General Spine Surgery - Laminectomy,2022,6405.6
March,Endoscopic Sinus Surgery - Mastoidectomy,2022,0.0
March,General Sinus Surgery - Mastoidectomy,2022,0.0
March,Stem Cell Transplantation - Liver transplantation,2022,1001.9
April,Cataract surgery,2022,0.0
April,Mastoidectomy,2022,0.0
April,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2022,1501.2
April,Stent Insertion - Aortic valve replacement,2022,11122.2
April,Coronary Artery Bypass Graft - Graft replacement of Aorta,2022,2346.0
April,Cardiac Catheterization - Aortic valve replacement,2022,574.2
April,Varicose Vein Ligation and Stripping - PDA ligation,2022,3836.0
April,Appendectomy - Exploratory Laparotomy,2022,2038.8
April,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2022,2923.2
April,Cholecystectomy - Laparoscopic cholecystectomy,2022,0.0
April,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2022,1921.5
April,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2022,786.3
April,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2022,108.4
April,Prostatectomy - Prostatectomy,2022,13.0
April,Hysterectomy - Total abdominal hysterectomy,2022,573.4
April,Cesarean Section (C-Section) - Low cervical cesarean section,2022,3823.5
April,Hip Replacement Surgery - Total hip replacement,2022,3205.4
April,Knee Replacement Surgery - Total knee replacement,2022,10742.3
April,Partial Mastectomy - Mastectomy,2022,0.0
April,Total Mastectomy - Mastectomy,2022,0.0
April,Skull Base Surgery - Craniotomy and removal of brain tumor,2022,52.8
April,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2022,715.0
April,Gastrectomy - Total gastrectomy,2022,132.1
April,Liver Resection - Wedge resection of liver,2022,133.2
April,Hepatic Embolization - Lobectomy of liver,2022,1557.5
April,Thyroid Surgery - Bilateral thyroidectomy,2022,0.0
April,Congenital Heart Defect Surgery - PDA ligatio,2022,0.0
April,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2022,4584.9
April,Cleft Lip and Palate Surgery - Mastoidectomy,2022,0.0
April,Hemorrhoidectomy,2022,0.0
April,Endoscopic Spine Surgery - Laminectomy,2022,504.0
April,General Spine Surgery - Laminectomy,2022,6747.6
April,Endoscopic Sinus Surgery - Mastoidectomy,2022,0.0
April,General Sinus Surgery - Mastoidectomy,2022,0.0
April,Stem Cell Transplantation - Liver transplantation,2022,903.0
May,Cataract surgery,2022,0.0
May,Mastoidectomy,2022,0.0
May,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2022,1702.8
May,Stent Insertion - Aortic valve replacement,2022,11921.4
May,Coronary Artery Bypass Graft - Graft replacement of Aorta,2022,2386.8
May,Cardiac Catheterization - Aortic valve replacement,2022,561.6
May,Varicose Vein Ligation and Stripping - PDA ligation,2022,4524.8
May,Appendectomy - Exploratory Laparotomy,2022,2105.1
May,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2022,3349.8
May,Cholecystectomy - Laparoscopic cholecystectomy,2022,0.0
May,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2022,2037.0
May,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2022,891.6
May,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2022,118.8
May,Prostatectomy - Prostatectomy,2022,11.1
May,Hysterectomy - Total abdominal hysterectomy,2022,651.6
May,Cesarean Section (C-Section) - Low cervical cesarean section,2022,3634.2
May,Hip Replacement Surgery - Total hip replacement,2022,3487.0
May,Knee Replacement Surgery - Total knee replacement,2022,12139.7
May,Partial Mastectomy - Mastectomy,2022,0.0
May,Total Mastectomy - Mastectomy,2022,0.0
May,Skull Base Surgery - Craniotomy and removal of brain tumor,2022,47.3
May,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2022,775.5
May,Gastrectomy - Total gastrectomy,2022,139.5
May,Liver Resection - Wedge resection of liver,2022,144.0
May,Hepatic Embolization - Lobectomy of liver,2022,1622.5
May,Thyroid Surgery - Bilateral thyroidectomy,2022,0.0
May,Congenital Heart Defect Surgery - PDA ligatio,2022,0.0
May,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2022,4549.2
May,Cleft Lip and Palate Surgery - Mastoidectomy,2022,0.0
May,Hemorrhoidectomy,2022,0.0
May,Endoscopic Spine Surgery - Laminectomy,2022,523.6
May,General Spine Surgery - Laminectomy,2022,7443.2
May,Endoscopic Sinus Surgery - Mastoidectomy,2022,0.0
May,General Sinus Surgery - Mastoidectomy,2022,0.0
May,Stem Cell Transplantation - Liver transplantation,2022,1062.1
June,Cataract surgery,2022,0.0
June,Mastoidectomy,2022,0.0
June,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2022,1531.8
June,Stent Insertion - Aortic valve replacement,2022,10841.4
June,Coronary Artery Bypass Graft - Graft replacement of Aorta,2022,1948.2
June,Cardiac Catheterization - Aortic valve replacement,2022,599.4
June,Varicose Vein Ligation and Stripping - PDA ligation,2022,4972.8
June,Appendectomy - Exploratory Laparotomy,2022,2154.9
June,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2022,3285.0
June,Cholecystectomy - Laparoscopic cholecystectomy,2022,0.0
June,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2022,2059.8
June,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2022,931.2
June,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2022,113.0
June,Prostatectomy - Prostatectomy,2022,12.6
June,Hysterectomy - Total abdominal hysterectomy,2022,646.6
June,Cesarean Section (C-Section) - Low cervical cesarean section,2022,3515.1
June,Hip Replacement Surgery - Total hip replacement,2022,3065.7
June,Knee Replacement Surgery - Total knee replacement,2022,11745.3
June,Partial Mastectomy - Mastectomy,2022,0.0
June,Total Mastectomy - Mastectomy,2022,0.0
June,Skull Base Surgery - Craniotomy and removal of brain tumor,2022,52.8
June,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2022,810.7
June,Gastrectomy - Total gastrectomy,2022,146.2
June,Liver Resection - Wedge resection of liver,2022,129.6
June,Hepatic Embolization - Lobectomy of liver,2022,1616.5
June,Thyroid Surgery - Bilateral thyroidectomy,2022,0.0
June,Congenital Heart Defect Surgery - PDA ligatio,2022,0.0
June,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2022,4411.5
June,Cleft Lip and Palate Surgery - Mastoidectomy,2022,0.0
June,Hemorrhoidectomy,2022,0.0
June,Endoscopic Spine Surgery - Laminectomy,2022,512.8
June,General Spine Surgery - Laminectomy,2022,7231.6
June,Endoscopic Sinus Surgery - Mastoidectomy,2022,0.0
June,General Sinus Surgery - Mastoidectomy,2022,0.0
June,Stem Cell Transplantation - Liver transplantation,2022,1023.4
July,Cataract surgery,2022,0.0
July,Mastoidectomy,2022,0.0
July,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2022,1710.0
July,Stent Insertion - Aortic valve replacement,2022,10936.8
July,Coronary Artery Bypass Graft - Graft replacement of Aorta,2022,2131.8
July,Cardiac Catheterization - Aortic valve replacement,2022,572.4
July,Varicose Vein Ligation and Stripping - PDA ligation,2022,5482.4
July,Appendectomy - Exploratory Laparotomy,2022,2148.6
July,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2022,3263.4
July,Cholecystectomy - Laparoscopic cholecystectomy,2022,0.0
July,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2022,2127.3
July,Inguinal and Femoral Hernia Surgery - Exploratory laparotomy,2022,907.2
July,Transurethral Resection of the Prostate (TURP) - Transurethral resection of prostate,2022,105.2
July,Prostatectomy - Prostatectomy,2022,12.2
July,Hysterectomy - Total abdominal hysterectomy,2022,726.0
July,Cesarean Section (C-Section) - Low cervical cesarean section,2022,3732.9
July,Hip Replacement Surgery - Total hip replacement,2022,2994.2
July,Knee Replacement Surgery - Total knee replacement,2022,10109.9
July,Partial Mastectomy - Mastectomy,2022,0.0
July,Total Mastectomy - Mastectomy,2022,0.0
July,Skull Base Surgery - Craniotomy and removal of brain tumor,2022,62.7
July,Brain Tumor Surgery - Craniotomy and removal of brain tumor ,2022,760.1
July,Gastrectomy - Total gastrectomy,2022,155.5
July,Liver Resection - Wedge resection of liver,2022,147.4
July,Hepatic Embolization - Lobectomy of liver,2022,1597.5
July,Thyroid Surgery - Bilateral thyroidectomy,2022,0.0
July,Congenital Heart Defect Surgery - PDA ligatio,2022,0.0
July,Coronary Artery Bypass Graft -  (Coronary Artery Bypass Graft - Graft replacement of Aorta,2022,4278.9
July,Cleft Lip and Palate Surgery - Mastoidectomy,2022,0.0
July,Hemorrhoidectomy,2022,0.0
July,Endoscopic Spine Surgery - Laminectomy,2022,475.2
July,General Spine Surgery - Laminectomy,2022,6804.4
July,Endoscopic Sinus Surgery - Mastoidectomy,2022,0.0
July,General Sinus Surgery - Mastoidectomy,2022,0.0
July,Stem Cell Transplantation - Liver transplantation,2022,984.7
August,Cataract surgery,2022,0.0
August,Mastoidectomy,2022,0.0
August,PCI(Percutaneous Coronary Intervention)/PTCA - Aortic valve replacement,2022,1702.8
August,Stent Insertion - Aortic valve replacement,2022,10648.8
August,Coronary Artery Bypass Graft - Graft replacement of Aorta,2022,2182.8
August,Cardiac Catheterization - Aortic valve replacement,2022,595.8
August,Varicose Vein Ligation and Stripping - PDA ligation,2022,5871.6
August,Appendectomy - Exploratory Laparotomy,2022,2107.5
August,"Pacemaker Insertion, Replacement, Removal, and Adjustment - Aortic valve replacement",2022,3195.0
August,Cholecystectomy - Laparoscopic cholecystectomy,2022,0.0
August,Endoscopic and Percutaneous Biliary Surgery - Pylorus preserving pancreaticoduodenectomy,2022,2172.0
